"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username"""
"1919713797545013553,""Tue May 06 11:20:10 +0000 2025"",""1"",""Dan mungkin akan ada banyak orang yang membelanya. Dengan kata-kata Kasihan Jokowi. Waktu pemilu kemaren juga ada masyarakat yang bilang Kasihan Prabowo. dan langsung memilih Capres Prabowo."",""1919713797545013553"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919713797545013553"",""45070044"","
"1919374016566988986,""Tue May 06 11:20:00 +0000 2025"",""0"",""@Jackkhan1940 @democrazymedia @prabowo Sdh berapq kali kalah pilpres .m eh giliran menang ngaku di bantu dia "",""1919713757162279118"","""",""Jackkhan1940"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919713757162279118"",""1271237353881796609"","
"1919710429770645691,""Tue May 06 11:06:47 +0000 2025"",""0"",""Kebijakan MBG menunjukkan komitmen pemerintah dalam membangun sumber daya manusia yang sehat dan produktif. Politik kesejahteraan yang nyata. #PrabowoUntukRakyat"",""1919710429770645691"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919710429770645691"",""1715212969779585024"","
"1919618782105915865,""Tue May 06 11:04:47 +0000 2025"",""3"",""@CNNIndonesia @prabowo lu bukanya bisa menang pilpres karena @jokowi bagi2 BLT?"",""1919709924298494118"","""",""CNNIndonesia"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919709924298494118"",""1604323122295242752"","
"1919404688132173939,""Tue May 06 11:02:36 +0000 2025"",""0"",""@hipohan @prabowo Itu analisa para kaum yg kalah pilpres"",""1919709377499693181"","""",""hipohan"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919709377499693181"",""1325994733575888897"","
"1919542894484193731,""Tue May 06 11:00:55 +0000 2025"",""0"",""@ARSIPAJA Bisa diturunin pangkat presiden prabowo ga sih? Sekalian juga ama fufufafa dua2nya copot jabatan! Ga pernah milih mereka curiga mereka pasti melakukan kecurangan dlm pemilu makanya otaknya jd ga beres sih!"",""1919708954764181980"","""",""ARSIPAJA"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919708954764181980"",""1367448123203719169"","
"1919678943214633216,""Tue May 06 10:57:42 +0000 2025"",""0"",""@tham878 Tetap semangat mas Hasan bekerja bersama Pak Prabowo Gibran. Beliau teman dalam perjuangan pada pilpres sampai Prabowo Gibran menang secara sah dan konstitusional"",""1919708143090602451"","""",""tham878"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919708143090602451"",""1886742745030770688"","
"1919633227926397004,""Tue May 06 10:45:14 +0000 2025"",""0"",""@ARSIPAJA NDASMU TIDAK PAKAI SENDOK KALEEEEEE WOYYYYYY @prabowo !!!!!!!!!!!!!!! GARA-GARA LO MENANG PILPRES PAKAI PAYLATER JADINYA LO MENGHINA KORBAN KERACUNAN MBG !!!!!!!!! OH KALAU GITU SAYA BERSUMPAH DEMI ALLAH SEMOGA SELURUH DOSA KORBAN KERACUNAN MBG AKAN DIPINDAHKAN KE PRABOWO !!!!"",""1919705007198503241"","""",""ARSIPAJA"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919705007198503241"",""1139735438296379393"","
"1919703591683817940,""Tue May 06 10:39:37 +0000 2025"",""3"",""rizieq rocky refly rismon roy suryo said didu tifa dkk... belajarlah pada prabowo 2x dia gagal melawan jokowi di pilpres namun setelah ikut bergabung dengannya dia sukses meraih impiannya jadi presiden! #kataOBkantor"",""1919703591683817940"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919703591683817940"",""631705596"","
"1919367565933195744,""Tue May 06 10:26:57 +0000 2025"",""0"",""@ApaItu_AI @hueruf 02 merujuk pada pasangan Prabowo Subianto dan Gibran Rakabuming Raka dalam Pemilu Presiden Indonesia 2024. Mereka menang dengan 58 58% suara didukung karena kelanjutan kebijakan populer dan daya tarik pada pemilih muda. Namun ada kritik terkait isu hak asasi manusia "",""1919700405958934912"","""",""ApaItu_AI"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919700405958934912"",""1720665183188922368"","
"1919226086916862017,""Tue May 06 10:26:36 +0000 2025"",""0"",""@AbrSamad Dungu! Yang milih Pak Prabowo berpasangan dgn Pak Gibran adalah rakyat lewat Pilpres bukan purnawirawan."",""1919700316121108590"","""",""AbrSamad"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919700316121108590"",""831522659796033537"","
"1919525830109364479,""Tue May 06 10:25:37 +0000 2025"",""0"",""@regar_op0sisi @prabowo Saya saksi hidup betapa pra bowo menghina dan melecehkan jokowi dan keluarganya di kediamannya di Hambalang saat kunjungan relawan di pilpres 2019 skrng berbalik menjadi penghamba setianya jokowi"",""1919700069705752655"","""",""regar_op0sisi"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919700069705752655"",""976469276939796481"","
"1919423809104560439,""Tue May 06 10:23:22 +0000 2025"",""0"",""@blackshark7890 Tanyakan pak Ganjar kita tau dia di khianati oleh Jokowi di pilpres kemarin karena pak Ganjar pasti tau dan pasti punya banyak foto² seperti ini. https://t.co/ll2FD3xYy9"",""1919699502098985373"",""https://pbs.twimg.com/media/GqQkhMQbAAAwvxi.jpg"",""blackshark7890"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919699502098985373"",""1803248705480564740"","
"1919698842842177862,""Tue May 06 10:20:45 +0000 2025"",""0"",""Yuk mari bersama-sama meneduhkan iklim politik di tahun pemilu 2024. #gusdur #pemilu2024 #pilpres2024 #amin #ganjarpranowo #mahfudmd #prabowo #gibran #aniesbaswedan #prabowogibran https://t.co/UGQfTHlPUK"",""1919698842842177862"",""https://pbs.twimg.com/media/GqQj7I2bAAMfccr.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919698842842177862"",""1630901559952551936"","
"1919372506810527746,""Tue May 06 10:08:29 +0000 2025"",""0"",""@detikcom Inilah sebenarnya kenapa jolowi lebih memilih PS daripada Ganjar waktu di Pilpres dulu dan juga mau melawan megawati dan PDIP yg sudah membesarkan namanya klu JKW pilih Ganjar setelah pilpres tdk ada jamninan klu ganjar mau pasang badan tuk bela dia dan klg nya "",""1919695757474410924"","""",""detikcom"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919695757474410924"",""233159185"","
"1919595476866740361,""Tue May 06 09:58:57 +0000 2025"",""4"",""@tempodotco Tolong pak presiden @prabowo jangan kaya jokowi naikin gaji ASN cuma kalau pemilu aja contoh SBY dia pengalaman juga 10 tahun gaji ASN tiap tahun naik tp nggak gembar gembor kaya jkw."",""1919693360543236203"","""",""tempodotco"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919693360543236203"",""99000290"","
"1919332206461214875,""Tue May 06 09:53:05 +0000 2025"",""0"",""@sempoljawa @BocorAlusPol Istilah paylater dalam konteks ini merujuk pada kemenangan Prabowo Subianto di Pilpres 2024 yang diduga melibatkan utang politik kepada Joko Widodo (Jokowi). Dukungan Jokowi termasuk pencalonan putranya Gibran sebagai cawapres dianggap membantu kemenangan Prabowo. Utang"",""1919691881031860503"","""",""sempoljawa"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919691881031860503"",""1720665183188922368"","
"1919691502847963634,""Tue May 06 09:51:35 +0000 2025"",""18"","" Analis Saudi kecam BBC: Yaman menghancurkan koalisi global dan memenangkan pertempuran! Ali Ahmed aktivis politik Saudi: Bandingkan dukungan yang diterima Houthi Ansarallah Yaman dari Iran dengan dukungan yang diterima pihak lain dari Amerika Eropa Kanada dll."
"1919620036722848200,""Tue May 06 09:39:14 +0000 2025"",""0"",""@ZiiGrimes anjrit ngajak debat anies"",""1919688398387737012"","""",""ZiiGrimes"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919688398387737012"",""76864659"","
"1919361691801792603,""Tue May 06 09:30:46 +0000 2025"",""0"",""@SangGuru2471 @SapiGila1984 @pegawai_konoha_ @redcottontail @Franken_blues @prabowo Tapi Mega mengubah aturan demi bisa maju jadi capres dulu. Ga ada bedanya ama Jokowi yg mengubah aturan demi anaknya. Jebolan banteng tu ga ada yg beres memang"",""1919686265697427905"","""",""SangGuru2471"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919686265697427905"",""1553742439080689665"","
"1919190439795859685,""Tue May 06 09:25:07 +0000 2025"",""1"",""@Setiawan6251ya1 @msaid_didu dari awal knp Anies ngotot mau nyapres sdg ada figur Prabowo apakah gak terima Prabowo menang? dr awal Ganjar ditawari duet sm Prabowo tp knp gak mau apa krn PDIP menang pilpres 2x krn partai rakyat suka sm PDIP?"",""1919684842129650116"","""",""Setiawan6251ya1"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919684842129650116"",""631264772"","
"1919684581592334354,""Tue May 06 09:24:04 +0000 2025"",""294"",""Gua bukan (lagi) tim anies. Tapi ini keliatan sotoy banget . Semua yg pernah ikut pemilu juga tau za kalo pemilu soal banyak-banyakan suara. Caranya kayak apa? Ya beragam. Gak mesti joget gemoy. Kalo gua liat berbagai aktivas dia belakangan ini juga arahnya ke sana."",""1919684581592334354"","""","""",""in"","""",""5"",""9"",""38"",""https://x.com/undefined/status/1919684581592334354"",""1716116207424966656"","
"1919682613088027096,""Tue May 06 09:21:30 +0000 2025"",""1"",""@kompascom Kalau itulah alasannya bubarkan ajalahh daripada buang2 biaya. Makanya Prabowo setiap program itu seharusnya dipelajari dulu segala sesuatunya. Ini program muncul mendadak saat di pentas debat pilpres yaa begitulah hasilnya"",""1919683934834852000"","""",""kompascom"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919683934834852000"",""1918357085429088259"","
"1919682637977080169,""Tue May 06 09:16:21 +0000 2025"",""0"",""Mayoritas jujur kecewa berat krn ternyata kalau cuma lanjutken jkw..knapa pemilu tdk langsung jkw periode III dan Prabowo wapresnya drpd skrg Prabowo presiden tapi jkw juga ttp presiden kembarnya dan semua ttap org2 jkw plus anaknya wapres bnr2 era aneh"",""1919682637977080169"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919682637977080169"",""1810639657467838464"","
"1919600034460348506,""Tue May 06 09:12:52 +0000 2025"",""0"",""@tempodotco Pak tlg dievaluasi bapak kan pasti ada tim ahli. Ini program sdh digaungkan sjak debat capres loh pasti udh tau kan kalo ada mslh2 bgini harus ngapain? @prabowo @gibran_tweet"",""1919681760562184343"","""",""tempodotco"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919681760562184343"",""870181790324895744"","
"1918507631138017387,""Tue May 06 08:40:36 +0000 2025"",""0"",""@edi_andriadi @Lembayung071 @gibran_tweet @prabowo @BANGSAygSUJUD @bengkeldodo @AndreasSolusi @setkabgoid Persepsi itu subyektif. Terutama kalo ada kebencian krn kalah pilpres makin subyektif"",""1919673640897151214"","""",""edi_andriadi"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919673640897151214"",""1090915172158304256"","
"1918889624954696048,""Tue May 06 08:13:48 +0000 2025"",""0"",""@Per98943129Rudi @AndrikaBp @rakakywo Dongeng Anak abah kalah Pilpres? Wkwkkw.. Dikira Tuhan bersama Anies gt? Kehendak Tuhan kalau dia si anies menang ya menang. Kalau kalah ya kalah. Kalah kok ngamuk.."",""1919666896325967920"","""",""Per98943129Rudi"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919666896325967920"",""1327065808082661377"","
"1919658433940488210,""Tue May 06 08:09:28 +0000 2025"",""0"",""12. maju capres melawan @prabowo yg mengusungnya di DKI ! 13. mayoritas rakyat terpukau dg pencitraan dan tampilannya akhirnya menang walaupun ada yg meragukan kemenangan tsb hanya krn kecurangan. 14. kapasitas kurang dn bcr sgt jelek tp ditutupi dg buzzerRp laknat yg trs memuja https://t.co/SWpQTRDLQH"",""1919665806860067246"",""https://pbs.twimg.com/amplify_video_thumb/1919663960368021510/img/1u9pn0olSfLZguSR.jpg"",""petaroenk451"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919665806860067246"",""1603519410584817665"","
"1919513549564739697,""Tue May 06 08:00:27 +0000 2025"",""0"",""@alisyarief Kenapa? Kecewa? Ya kecewa lah ya kan ya kan kecuali Rakyat kayak gue nyang memang berharap permohonannya kagak dikabulkan mengingat kontribusinya bagi kemenangan pasangan Prabowo Gibran dalam Pilpres dah geetuu aja he he he"",""1919663538114637953"","""",""alisyarief"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919663538114637953"",""161251950"","
"1919152442253439076,""Tue May 06 07:57:34 +0000 2025"",""0"",""@Lembayung071 @Hendropriyono67 @prabowo @gibran_tweet @setkabgoid Menangnya aja hasil pemilu 58% kan tpi itu katanya "",""1919662812378353869"","""",""Lembayung071"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919662812378353869"",""1866479021707706368"","
"1919658433940488210,""Tue May 06 07:57:21 +0000 2025"",""0"",""@PDI_Perjuangan @jokowi @prabowo 8. mengatakan tdk akan maju capres 2014. 9. thn 2013 mengatakan IPKnya dibawah 2.. org bertanya2x.. emang IPK dibwh 2 bs lulus?dlm 5 thn lagi? 10. janji2x capres.. luar biasa. 11. apa yg diucapkan dg apa yg diperbuat sgt bertolak belakang. ekonomi meroket Kereta cepat tanpa APbN https://t.co/BGfSISr7gs"",""1919662755084435863"",""https://pbs.twimg.com/amplify_video_thumb/1919660816888168451/img/JI8wKuNcxJAYI2E7.jpg"",""petaroenk451"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919662755084435863"",""1603519410584817665"","
"1919661977674371259,""Tue May 06 07:54:15 +0000 2025"",""0"",""https://t.co/qcsD222BY4 Dan itu pula yang berlangsung selama 30 tahun diusahakan olehnberbagai gerakan hak asasi manusia. Agar ada kebebasan di ruang warga agar ada kebebasan di dalam sistem politik parlemen dan juga agar ada pemilu yang berintegritas katanya dalam acara"",""1919661977674371259"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919661977674371259"",""124390203"","
"1919659098024641021,""Tue May 06 07:52:34 +0000 2025"",""0"",""@ferrykoto Betul kan om @ferrykoto nanti 2029 kalau partainya menang pemilu 50%+1. jokowi atau PAK prabowo setuju UU perampasan aset saya yakin ia sudah mengukur jumlah kursi yang menolak DPR. https://t.co/EJEypfz9PC"",""1919661551402823904"",""https://pbs.twimg.com/media/GqQCAedbAAQ84LR.jpg"",""ferrykoto"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919661551402823904"",""1719423265398247424"","
"1919653824941457800,""Tue May 06 07:51:00 +0000 2025"",""1"",""@ITSumatera_yai @itsurboihyl Gimana ya agak menarik politik di sini. Eh tapi kalau sya liatnya dari sudut pandang pendukungnya ya. Kalau sampe koalisi tuh beneran menarik disimak..haha"",""1919661159122100731"","""",""ITSumatera_yai"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919661159122100731"",""138986886"","
"1919658433940488210,""Tue May 06 07:48:33 +0000 2025"",""0"",""@PDI_Perjuangan @jokowi @prabowo 5. dg dana yg masif bisa terpilih jd gub jkt. 6. berjanji &amp"
"1919659773924159827,""Tue May 06 07:45:30 +0000 2025"",""1"","" Dalam melakukan fungsi rekrutmen Golkar mencari kader bangsa terbaik. Hingga saat ini kader bangsa terbaik itu masih Pak Prabowo https://t.co/M0ORQWcNiQ #partaigolkar #golkarpedia #golkarindonesia #golkarsolid #bahlillahadalia https://t.co/UZP02tpBun"",""1919659773924159827"",""https://pbs.twimg.com/media/GqQAYWubAAMymHw.jpg"","""",""in"","""",""0"",""0"",""3"",""https://x.com/undefined/status/1919659773924159827"",""1592138565479149568"","
"1919307384352362886,""Tue May 06 07:44:41 +0000 2025"",""0"",""@IJOTA12 @PartaiSocmed @KRMTRoySuryo2 @DokterTifa @SianiparRismon Koalisi ga menjamin. Ini politik. Ga liat kemaren calon wakilnya pak Anies gimana? Akhirnya berkhianat juga. Gua ga bela Prabowo/Gerindra atau menyalahkan PDIP. Tapi cuma mau menggarisbawahi UU itu ranah DPR. Kalo emang ga becus bubarin aja."",""1919659569917137073"","""",""IJOTA12"",""in"","""",""0"",""2"",""0"",""https://x.com/undefined/status/1919659569917137073"",""1364108026274193409"","
"1919658495676449239,""Tue May 06 07:40:25 +0000 2025"",""0"",""Sarmuji Nilai Prabowo Masih Jadi Kader Bangsa Terbaik Untuk Pilpres 2029 #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/weyLCu6Hro https://t.co/BUVGARQ3s7"",""1919658495676449239"",""https://pbs.twimg.com/media/GqP_Njsa8AALRHI.jpg"","""",""in"","""",""0"",""0"",""2"",""https://x.com/undefined/status/1919658495676449239"",""1563769423248642048"","
"1919654605756997637,""Tue May 06 07:40:13 +0000 2025"",""0"",""Kalau Ibn Sina hidup zaman sekarang dia mungkin cipta AI diagnosis. Kalau Al-Farabi hidup sekarang dia mungkin reka smart city berteraskan maqasid syariah. Tapi kita? Kita sibuk buat debat pasal poli.. politik"",""1919658444014956827"","""",""alittlesidenote"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919658444014956827"",""1913863290079653888"","
"1919554610898841647,""Tue May 06 07:29:28 +0000 2025"",""1"",""@xquitavee @prabowo @jokowi Gerombolan mental kandang reyot masih sibuk bikin narasi negatif gini. Bukannya sibuk kerja nunjukin prestasi untuk memperbaiki negeri. Itulah mereka tampak tak berharga diri. Nyungsep 2029 sudah pasti pasrah diri. Lalu tereak salahin pemenang pemilu dgn sentimen tinggi. "",""1919655738412302732"","""",""xquitavee"",""in"","""",""0"",""2"",""0"",""https://x.com/undefined/status/1919655738412302732"",""3243020725"","
"1919542894484193731,""Tue May 06 07:21:22 +0000 2025"",""2"",""@rTobyLou @hbprnm @ARSIPAJA Karena dari kampanye udah banyak yg bilang kalo targetnya stunting itu ga tepat tapi masih aja dipromosiin demikian. Baru deh setelah koreksi ganjar di debat capres ga lama bikin klarifikasi bahwa target MBG ditambah untuk ibu hamil juga."",""1919653701146575192"","""",""pemainzuma"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919653701146575192"",""1555198236830613506"","
"1919637553159852066,""Tue May 06 07:20:41 +0000 2025"",""14"",""@profesor_saham Yang jelas nggak ada hubungannya dengan Pemilu dan Pilkada politikus kita jujur semua nggak bakal ada yang cari modal politik baik langsung atau lewat ormas ke PTBA"",""1919653530929135697"","""",""profesor_saham"",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919653530929135697"",""1211170006710358017"","
"1919542894484193731,""Tue May 06 07:19:09 +0000 2025"",""1"",""@rTobyLou @hbprnm @ARSIPAJA Kalo menurutku sih bukan ga percaya ya lebih ke kurang riset atau miskom dari tim ke Prabowo atau emang blundernya Prabowo aja. Ibarat udah terlanjut ngotot dari kampanye sampai debat mungkin timnya juga udah ngasih tau tapi namanya ngasih tau orang tua kan suka susah tuh "",""1919653143853269183"","""",""rTobyLou"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919653143853269183"",""1555198236830613506"","
"1919549653684502554,""Tue May 06 06:32:20 +0000 2025"",""2"",""@kompascom Kl ga mau ngakui dipimpin mulyono ngapain anda @prabowo yel yel Hidup Jokowi! ? Anda sendiri kan udh akui menang pilpres krn dibantu mulyono?!"",""1919641360791114173"","""",""kompascom"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919641360791114173"",""1606916636837318660"","
"1919298777594142899,""Tue May 06 06:25:07 +0000 2025"",""1"",""@Bambangmulyonoo @AgusYudhoyono @susilawati66974 @PDemokrat @grok Berapa batas usia CAPRES di Indonesia ? Apakah 2029 Prabowo masih bisa CAPRES Prabowo - AHY ? Prabowo - AHY sudah pernah di spill"",""1919639545571901777"","""",""Bambangmulyonoo"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919639545571901777"",""1915370059712851968"","
"1919634293774508209,""Tue May 06 06:21:34 +0000 2025"",""0"",""@WidasSatyo Koreksi: kemungkinan bs nambah jd 10 tahun. Daerah kantong suara besar/berpengaruh (Jateng Jabar Jatim Sumut) dipegang sama koalisi Jokowi-Prabowo."",""1919638653418274981"","""",""WidasSatyo"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919638653418274981"",""1643058536694583296"","
"1919552532231422443,""Tue May 06 06:20:35 +0000 2025"",""3"",""@Dahnilanzar @prabowo @jokowi Jadi bonekanya Jokowi pasti tidak tp krn Jokowi adalah slh satu kontributor kemenangan pilpres yg penting maka sll diperhitungkan. Ini yg menyebabkan publik melihat Prabowo tdk bisa bebas/lepas bgtu saja meninggalkan Jokowi. Ada 'hutang budi' kpd Jokowi."",""1919638403978596731"","""",""Dahnilanzar"",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919638403978596731"",""1604744331734441984"","
"1919215861371457675,""Tue May 06 06:19:58 +0000 2025"",""0"",""@Tita83079013 Nih orang yg dulu sempet protes di pilpres ke menhan Prabowo menhan ngapain aja ga kirim alutsista personil militer dll bla bla bla buat turun ke konflik gaza woilah cikk tupoksi TNI bukan disitu ga semua negara militernya bisa langsung terjun konflik anjir jadi PD yg ada"",""1919638247979839696"","""",""Tita83079013"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919638247979839696"",""1706739906750693376"","
"1919625390378643849,""Tue May 06 06:15:23 +0000 2025"",""0"",""@cherryfoutie hah kok jadi sampe sini ya kak aku gk mau debat masalah perang politik dsb kak. Pointku bukan itu sih sebenernya tapi yaudah makasi"",""1919637095225729204"","""",""cherryfoutie"",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1919637095225729204"",""1291941908197982208"","
"1919552532231422443,""Tue May 06 06:14:56 +0000 2025"",""5"",""@Dahnilanzar @prabowo Ini bukan mengadu domba kita hanya ingin tau sikap prabowo terhadap orang yg menggunakan ijazah orang lain untuk bersaing terhadap dirinya[ PS ] saat pilpres 2019 dan dicurangi pula.."",""1919636984873811981"","""",""Dahnilanzar"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919636984873811981"",""1694711483811426304"","
"1919305083092971886,""Tue May 06 06:13:06 +0000 2025"",""1"",""@WlkrBryn64191 @tempodotco Pendukung Anies Baswedan kemungkinan besar senang mendengar kabar adanya ketegangan antara Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka karena dapat melemahkan koalisi yang berkuasa. Laporan dari https://t.co/qloLQt0VQt (4 Mei 2025) menyebutkan inisiatif"",""1919636519406768166"","""",""WlkrBryn64191"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919636519406768166"",""1720665183188922368"","
"1919636005193449896,""Tue May 06 06:13:01 +0000 2025"",""79"",""@DokterTifa dia dengan bangganya cuma IPK dibawah dua bisa nyapres https://t.co/3H7GvzNIqM"",""1919636500838547766"","""",""DokterTifa"",""in"","""",""2"",""17"",""32"",""https://x.com/undefined/status/1919636500838547766"",""960248512108576768"","
"1919254303132291301,""Tue May 06 06:11:30 +0000 2025"",""0"",""@PartaiSocmed kasihan nalar berpikirmu itu. PDIP sudah tuntas dengan memecat bahkan dulu sempat membela perihal Ijazah Jokowi. kenapa otakmu oportunis pada orang di lingkaran Prabowo itu sendiri..?? bukankah orang-orang itu dulu ada dilingkaran Prabowo Pilpres 2014-2019. Waras..?!!"",""1919636116749353165"","""",""PartaiSocmed"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919636116749353165"",""735001647575760896"","
"1919597991788478818,""Tue May 06 06:07:25 +0000 2025"",""9"",""@TirtoID Aset bagi para partai politik untuk melancarkan berbagai macam urusan nya di daerah-daerah Contoh nya seperti di pemilu kemarin."",""1919635091615105225"","""",""TirtoID"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919635091615105225"",""1838328227103993857"","
"1919552532231422443,""Tue May 06 06:06:00 +0000 2025"",""8"",""@Dahnilanzar @prabowo Pada.dasarnya hanya pada bancaan menikmati kekuasaan hasil kebijakan jokowi yg terang²an ikut cawe² pilpres. Prabowo dikunci mati sama jokowi karena paling banyak alasan yg tidk memenuhi persyaratan capres. Lalu jokowi ambil lesempatan utk meloloskannya dengan syarat tersembunyi"",""1919634734159732830"","""",""Dahnilanzar"",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1919634734159732830"",""1213315709704388609"","
"1919634286627717240,""Tue May 06 06:04:13 +0000 2025"",""83"",""Ceboker masih aja pelihara kebodohan. Yg berkuasa itu presiden Krn yg punya koalisi di pemerintah dan di DPR itu presiden. PDIP mau teriak sampai muntah darah soal perampasan aset ga pengaruh Krn kursi mereka ga cukup tapi kalo koalisi Jokowi atau Prabowo mau maka ga ada yg"",""1919634286627717240"","""","""",""in"","""",""3"",""50"",""20"",""https://x.com/undefined/status/1919634286627717240"",""154435354"","
"1919293276827382099,""Tue May 06 05:52:03 +0000 2025"",""1"",""@dewiirawan13 Kaum prabowo 2 periode / kaum pendukung gibran capres 2029 nih sih pasti "",""1919631225754435994"","""",""dewiirawan13"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919631225754435994"",""1678200189952356352"","
"1919628591996010673,""Tue May 06 05:41:35 +0000 2025"",""0"",""Diakui/tdk Hasan Basri adalah salah satu tokoh yg berperan mendongkrak nama baik &amp"
"1919604142705696833,""Tue May 06 05:40:44 +0000 2025"",""17"",""@msaid_didu Analisanya tdk tepat prabowo tdk mau ada kegaduhan. Mosok yg dr awal membantu prabowo dibiarkan keluar hasan nasbi itu kalo lihat di total politik salah satu kepercayaannya prabowo dlm hal strategi pemenangan pilpres."",""1919628374278017314"","""",""msaid_didu"",""in"","""",""0"",""4"",""2"",""https://x.com/undefined/status/1919628374278017314"",""1690501236121014272"","
"1919627469067608409,""Tue May 06 05:37:08 +0000 2025"",""0"",""buang² energi pak yg sudah lewat yah sudah berbesar hati apabila tdk sesuai jln pikiran bpk semua sudah berproses lewat pemilu tinggl bersaing lg di pemilu yg akan dtg seperti nya pak @prabowo lbh berbesar hati sudah berkali² kalah tdk mencari² kesalahan yg sudah lewat"",""1919627469067608409"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919627469067608409"",""1706879552776273920"","
"1919626577253441856,""Tue May 06 05:33:35 +0000 2025"",""0"",""Mantan Komisioner DKPP Uji UU Pemilu https://t.co/Ft3gwTQiBm"",""1919626577253441856"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919626577253441856"",""990237626"","
"1919261799334957274,""Tue May 06 05:27:22 +0000 2025"",""0"",""@v4nc1_b0zz @prabowo Oh pasti banggaaa ya @prabowo .. apalagi @gibran_tweet tinggal kucurkan bansos untuk pemilu akan datang . @DPR_RI @mprgoid hancurkanlah bangsa dan negri ini senang2lah anda para org dzolim terutama keluarga @jokowi"",""1919625012551540906"","""",""v4nc1_b0zz"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919625012551540906"",""1519722645058895872"","
"1919049377856749629,""Tue May 06 05:24:36 +0000 2025"",""0"",""@Ivanazhari29 @Metro_TV Ya pas debat dibahas pak anies gpp sih bagus"",""1919624315730845783"","""",""Ivanazhari29"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919624315730845783"",""222307045"","
"1919049377856749629,""Tue May 06 05:24:13 +0000 2025"",""0"",""@Metro_TV Ide pak anies saat debat gpp sih"",""1919624218305822857"","""",""Metro_TV"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1919624218305822857"",""222307045"","
